Time(ms), Neuron number, Voltage (mV)
24.800000, 1, -62.860065
24.800000, 2, -55.462135
24.800000, 3, -63.417515
24.900000, 0, -53.139896
24.900000, 1, -62.655785
24.900000, 2, -55.840889
24.900000, 3, -63.316086
25.000000, 0, -52.596127
25.000000, 1, -62.443401
25.000000, 2, -56.236076
25.000000, 3, -63.213173
25.100000, 0, -52.008026
25.100000, 1, -62.222824
25.100000, 2, -56.647312
25.100000, 3, -63.108711
25.200000, 0, -51.369289
25.200000, 1, -61.993908
25.200000, 2, -57.074043
25.200000, 3, -63.002647
25.300000, 0, -50.672352
25.300000, 1, -61.756470
25.300000, 2, -57.515522
25.300000, 3, -62.894917
25.400000, 0, -49.908073
25.400000, 1, -61.510273
25.400000, 2, -57.970818
25.400000, 3, -62.785446
25.500000, 0, -49.065300
25.500000, 1, -61.255032
25.500000, 2, -58.438808
25.500000, 3, -62.674168
25.600000, 0, -48.130276
25.600000, 1, -60.990402
25.600000, 2, -58.918179
25.600000, 3, -62.561001
25.700000, 0, -47.085857
25.700000, 1, -60.715981
25.700000, 2, -59.407440
25.700000, 3, -62.445866
25.800000, 0, -45.910393
25.800000, 1, -60.431290
25.800000, 2, -59.904942
25.800000, 3, -62.328674
25.900000, 0, -44.576168
25.900000, 1, -60.135780
25.900000, 2, -60.408882
25.900000, 3, -62.209332
26.000000, 0, -43.047127
26.000000, 1, -59.828815
26.000000, 2, -60.917339
26.000000, 3, -62.087738
26.100000, 0, -41.275524
26.100000, 1, -59.509674
26.100000, 2, -61.428299
26.100000, 3, -61.963791
26.200000, 0, -39.196815
26.200000, 1, -59.177521
26.200000, 2, -61.939678
26.200000, 3, -61.837379
26.300000, 0, -36.721653
26.300000, 1, -58.831413
26.300000, 2, -62.449360
26.300000, 3, -61.708378
26.400000, 0, -33.722878
26.400000, 1, -58.470261
26.400000, 2, -62.955235
26.400000, 3, -61.576668
26.500000, 0, -30.013479
26.500000, 1, -58.092823
26.500000, 2, -63.455231
26.500000, 3, -61.442104
26.600000, 0, -25.307354
26.600000, 1, -57.697678
26.600000, 2, -63.947346
26.600000, 3, -61.304539
26.700000, 0, -19.145159
26.700000, 1, -57.283199
26.700000, 2, -64.429680
26.700000, 3, -61.163818
26.800000, 0, -10.743464
26.800000, 1, -56.847515
26.800000, 2, -64.900459
26.800000, 3, -61.019772
26.900000, 0, 1.342022
26.900000, 1, -56.388474
26.900000, 2, -65.358070
26.900000, 3, -60.872215
27.000000, 0, 20.065413
27.000000, 1, -55.903576
27.000000, 2, -65.801071
27.000000, 3, -60.720955
27.100000, 0, 52.416763
27.100000, 1, -55.389931
27.100000, 2, -66.228195
27.100000, 3, -60.565777
27.200000, 0, -65.604263
27.200000, 1, -54.844158
27.200000, 2, -66.638390
27.200000, 3, -60.406452
27.300000, 0, -66.189102
27.300000, 1, -54.262299
27.300000, 2, -67.030785
27.300000, 3, -60.242737
27.400000, 0, -66.752228
27.400000, 1, -53.639687
27.400000, 2, -67.404716
27.400000, 3, -60.074364
27.500000, 0, -67.291718
27.500000, 1, -52.970783
27.500000, 2, -67.759727
27.500000, 3, -59.901035
27.600000, 0, -67.806007
27.600000, 1, -52.248970
27.600000, 2, -68.095520
27.600000, 3, -59.722446
27.700000, 0, -68.293922
27.700000, 1, -51.466290
27.700000, 2, -68.411987
27.700000, 3, -59.538246
27.800000, 0, -68.754631
27.800000, 1, -50.613064
27.800000, 2, -68.709167
27.800000, 3, -59.348061
27.900000, 0, -69.187668
27.900000, 1, -49.677448
27.900000, 2, -68.987251
27.900000, 3, -59.151482
28.000000, 0, -69.592888
28.000000, 1, -48.644775
28.000000, 2, -69.246544
28.000000, 3, -58.948059
28.100000, 0, -69.970421
28.100000, 1, -47.496674
28.100000, 2, -69.487465
28.100000, 3, -58.737301
28.200000, 0, -70.320663
28.200000, 1, -46.209831
28.200000, 2, -69.710533
28.200000, 3, -58.518665
28.300000, 0, -70.644218
28.300000, 1, -44.754242
28.300000, 2, -69.916328
28.300000, 3, -58.291557
28.400000, 0, -70.941895
28.400000, 1, -43.090645
28.400000, 2, -70.105492
28.400000, 3, -58.055317
28.500000, 0, -71.214638
28.500000, 1, -41.166687
28.500000, 2, -70.278717
28.500000, 3, -57.809208
28.600000, 0, -71.463493
28.600000, 1, -38.911076
28.600000, 2, -70.436714
28.600000, 3, -57.552425
28.700000, 0, -71.689606
28.700000, 1, -36.224239
28.700000, 2, -70.580231
28.700000, 3, -57.284058
28.800000, 0, -71.894165
28.800000, 1, -32.963028
28.800000, 2, -70.709999
28.800000, 3, -57.003094
28.900000, 0, -72.078392
28.900000, 1, -28.914343
28.900000, 2, -70.826775
28.900000, 3, -56.708405
29.000000, 0, -72.243523
29.000000, 1, -23.747368
29.000000, 2, -70.931290
29.000000, 3, -56.398708
29.100000, 0, -72.390778
29.100000, 1, -16.921289
29.100000, 2, -71.024269
29.100000, 3, -56.072567
29.200000, 0, -72.521355
29.200000, 1, -7.492315
29.200000, 2, -71.106415
29.200000, 3, -55.728344
29.300000, 0, -72.636421
29.300000, 1, 6.332636
29.300000, 2, -71.178421
29.300000, 3, -55.364185
29.400000, 0, -72.737099
29.400000, 1, 28.375641
29.400000, 2, -71.240944
29.400000, 3, -54.977966
29.500000, 0, -72.824455
29.500000, 1, 68.241417
29.500000, 2, -71.294601
29.500000, 3, -54.567253
29.600000, 0, -72.899529
29.600000, 1, -64.986549
29.600000, 2, -71.340004
29.600000, 3, -54.129234
29.700000, 0, -72.963264
29.700000, 1, -64.959778
29.700000, 2, -71.377708
29.700000, 3, -53.660652
29.800000, 0, -73.016571
29.800000, 1, -64.920227
29.800000, 2, -71.408257
29.800000, 3, -53.157707
29.900000, 0, -73.060303
29.900000, 1, -64.868416
29.900000, 2, -71.432159
29.900000, 3, -52.615936
30.000000, 0, -73.095245
30.000000, 1, -64.804832
30.000000, 2, -71.449890
30.000000, 3, -52.030083
30.100000, 0, -73.122131
30.100000, 1, -64.729950
30.100000, 2, -71.461891
30.100000, 3, -51.393883
30.200000, 0, -73.141647
30.200000, 1, -64.644211
30.200000, 2, -71.468590
30.200000, 3, -50.699833
30.300000, 0, -73.154419
30.300000, 1, -64.548035
30.300000, 2, -71.470375
30.300000, 3, -49.938869
30.400000, 0, -73.161018
30.400000, 1, -64.441795
30.400000, 2, -71.467606
30.400000, 3, -49.099937
30.500000, 0, -73.161987
30.500000, 1, -64.325844
30.500000, 2, -71.460625
30.500000, 3, -48.169403
30.600000, 0, -73.157822
30.600000, 1, -64.200493
30.600000, 2, -71.449745
30.600000, 3, -47.130287
30.700000, 0, -73.148964
30.700000, 1, -64.066040
30.700000, 2, -71.435257
30.700000, 3, -45.961166
30.800000, 0, -73.135826
30.800000, 1, -63.922722
30.800000, 2, -71.417435
30.800000, 3, -44.634624
30.900000, 0, -73.118782
30.900000, 1, -63.770763
30.900000, 2, -71.396530
30.900000, 3, -43.115021
31.000000, 0, -73.098175
31.000000, 1, -63.610344
31.000000, 2, -71.372765
31.000000, 3, -41.355202
31.100000, 0, -73.074326
31.100000, 1, -63.441608
31.100000, 2, -71.346359
31.100000, 3, -39.291489
31.200000, 0, -73.047523
31.200000, 1, -63.264671
31.200000, 2, -71.317513
31.200000, 3, -36.835812
31.300000, 0, -73.018021
31.300000, 1, -63.079605
31.300000, 2, -71.286407
31.300000, 3, -33.863010
31.400000, 0, -72.986053
31.400000, 1, -62.886444
31.400000, 2, -71.253220
31.400000, 3, -30.189276
31.500000, 0, -72.951843
31.500000, 1, -62.685192
31.500000, 2, -71.218094
31.500000, 3, -25.533943
31.600000, 0, -72.915596
31.600000, 1, -62.475803
31.600000, 2, -71.181168
31.600000, 3, -19.447422
31.700000, 0, -72.877480
31.700000, 1, -62.258198
31.700000, 2, -71.142586
31.700000, 3, -11.165144
31.800000, 0, -72.837662
31.800000, 1, -62.032249
31.800000, 2, -71.102463
31.800000, 3, 0.717067
31.900000, 0, -72.796295
31.900000, 1, -61.797783
31.900000, 2, -71.060921
31.900000, 3, 19.056469
32.000000, 0, -72.753510
32.000000, 1, -61.554585
32.000000, 2, -71.018044
32.000000, 3, 50.563759
32.100000, 0, -72.709419
32.100000, 1, -61.302376
32.100000, 2, -70.973946
32.100000, 3, -55.007729
32.200000, 0, -72.664146
32.200000, 1, -61.040829
32.200000, 2, -70.928703
32.200000, 3, -55.013058
32.300000, 0, -72.617790
32.300000, 1, -60.769554
32.300000, 2, -70.882401
32.300000, 3, -55.015854
32.400000, 0, -72.570442
32.400000, 1, -60.488102
32.400000, 2, -70.835106
32.400000, 3, -55.015972
32.500000, 0, -72.522194
32.500000, 1, -60.195938
32.500000, 2, -70.786896
32.500000, 3, -55.013260
32.600000, 0, -72.473106
32.600000, 1, -59.892452
32.600000, 2, -70.737823
32.600000, 3, -55.007553
32.700000, 0, -72.423264
32.700000, 1, -59.576946
32.700000, 2, -70.687950
32.700000, 3, -54.998688
32.800000, 0, -72.372711
32.800000, 1, -59.248615
32.800000, 2, -70.637329
32.800000, 3, -54.986481
32.900000, 0, -72.321510
32.900000, 1, -58.906536
32.900000, 2, -70.586006
32.900000, 3, -54.970737
33.000000, 0, -72.269722
33.000000, 1, -58.549667
33.000000, 2, -70.534019
33.000000, 3, -54.951260
33.100000, 0, -72.217392
33.100000, 1, -58.176804
33.100000, 2, -70.481415
33.100000, 3, -54.927822
33.200000, 0, -72.164558
33.200000, 1, -57.786572
33.200000, 2, -70.428230
33.200000, 3, -54.900188
33.300000, 0, -72.111259
33.300000, 1, -57.377399
33.300000, 2, -70.374504
33.300000, 3, -54.868114
33.400000, 0, -72.057533
33.400000, 1, -56.947479
33.400000, 2, -70.320259
33.400000, 3, -54.831329
33.500000, 0, -72.003410
33.500000, 1, -56.494732
33.500000, 2, -70.265526
33.500000, 3, -54.789547
33.600000, 0, -71.948921
33.600000, 1, -56.016750
33.600000, 2, -70.210335
33.600000, 3, -54.742451
33.700000, 0, -71.894081
33.700000, 1, -55.510738
33.700000, 2, -70.154701
33.700000, 3, -54.689709
33.800000, 0, -71.838921
33.800000, 1, -54.973454
33.800000, 2, -70.098656
33.800000, 3, -54.630955
33.900000, 0, -71.783470
33.900000, 1, -54.401081
33.900000, 2, -70.042221
33.900000, 3, -54.565796
34.000000, 0, -71.727730
34.000000, 1, -53.789143
34.000000, 2, -69.985413
34.000000, 3, -54.493809
34.100000, 0, -71.671730
34.100000, 1, -53.132328
34.100000, 2, -69.928238
34.100000, 3, -54.414524
34.200000, 0, -71.615494
34.200000, 1, -52.424305
34.200000, 2, -69.870720
34.200000, 3, -54.327435
34.300000, 0, -71.559029
34.300000, 1, -51.657463
34.300000, 2, -69.812866
34.300000, 3, -54.231987
34.400000, 0, -71.502342
34.400000, 1, -50.822582
34.400000, 2, -69.754692
34.400000, 3, -54.127567
34.500000, 0, -71.445450
34.500000, 1, -49.908398
34.500000, 2, -69.696213
34.500000, 3, -54.013504
34.600000, 0, -71.388367
34.600000, 1, -48.900993
34.600000, 2, -69.637436
34.600000, 3, -53.889061
34.700000, 0, -71.331100
34.700000, 1, -47.782990
34.700000, 2, -69.578369
34.700000, 3, -53.753414
34.800000, 0, -71.273651
34.800000, 1, -46.532406
34.800000, 2, -69.519020
34.800000, 3, -53.605652
34.900000, 0, -71.216034
34.900000, 1, -45.121056
34.900000, 2, -69.459396
34.900000, 3, -53.444759
35.000000, 0, -71.158249
35.000000, 1, -43.512211
35.000000, 2, -69.399498
35.000000, 3, -53.269604
35.100000, 0, -71.100311
35.100000, 1, -41.657127
35.100000, 2, -69.339333
35.100000, 3, -53.078911
35.200000, 0, -71.042213
35.200000, 1, -39.489784
35.200000, 2, -69.278915
35.200000, 3, -52.871246
35.300000, 0, -70.983971
35.300000, 1, -36.918564
35.300000, 2, -69.218239
35.300000, 3, -52.644985
35.400000, 0, -70.925591
35.400000, 1, -33.812737
35.400000, 2, -69.157318
35.400000, 3, -52.398289
35.500000, 0, -70.867065
35.500000, 1, -29.979433
35.500000, 2, -69.096146
35.500000, 3, -52.129051
35.600000, 0, -70.808411
35.600000, 1, -25.122499
35.600000, 2, -69.034721
35.600000, 3, -51.834869
35.700000, 0, -70.749619
35.700000, 1, -18.764307
35.700000, 2, -68.973053
35.700000, 3, -51.512966
35.800000, 0, -70.690697
35.800000, 1, -10.085644
35.800000, 2, -68.911148
35.800000, 3, -51.160137
35.900000, 0, -70.631638
35.900000, 1, 2.434791
35.900000, 2, -68.848999
35.900000, 3, -50.772636
36.000000, 0, -70.572449
36.000000, 1, 21.939491
36.000000, 2, -68.786598
36.000000, 3, -50.346081
36.100000, 0, -70.513130
36.100000, 1, 55.970512
36.100000, 2, -68.723961
36.100000, 3, -49.875305
36.200000, 0, -70.453690
36.200000, 1, -64.974319
36.200000, 2, -68.661079
36.200000, 3, -49.354172
36.300000, 0, -70.394119
36.300000, 1, -64.935814
36.300000, 2, -68.597946
36.300000, 3, -48.775330
36.400000, 0, -70.334427
36.400000, 1, -64.884995
36.400000, 2, -68.534576
36.400000, 3, -48.129913
36.500000, 0, -70.274605
36.500000, 1, -64.822365
36.500000, 2, -68.470955
36.500000, 3, -47.407116
36.600000, 0, -70.214653
36.600000, 1, -64.748398
36.600000, 2, -68.407089
36.600000, 3, -46.593647
36.700000, 0, -70.154572
36.700000, 1, -64.663528
36.700000, 2, -68.342972
36.700000, 3, -45.672962
36.800000, 0, -70.094368
36.800000, 1, -64.568184
36.800000, 2, -68.278595
36.800000, 3, -44.624222
36.900000, 0, -70.034035
36.900000, 1, -64.462753
36.900000, 2, -68.213966
36.900000, 3, -43.420815
37.000000, 0, -69.973572
37.000000, 1, -64.347580
37.000000, 2, -68.149071
37.000000, 3, -42.028225
37.100000, 0, -69.912979
37.100000, 1, -64.222992
37.100000, 2, -68.083908
37.100000, 3, -40.400864
37.200000, 0, -69.852249
37.200000, 1, -64.089272
37.200000, 2, -68.018478
37.200000, 3, -38.477345
37.300000, 0, -69.791374
37.300000, 1, -63.946682
37.300000, 2, -67.952774
37.300000, 3, -36.173035
37.400000, 0, -69.730370
37.400000, 1, -63.795437
37.400000, 2, -67.886803
37.400000, 3, -33.368065
37.500000, 0, -69.669220
37.500000, 1, -63.635723
37.500000, 2, -67.820549
37.500000, 3, -29.887171
37.600000, 0, -69.607933
37.600000, 1, -63.467697
37.600000, 2, -67.754005
37.600000, 3, -25.464081
37.700000, 0, -69.546501
37.700000, 1, -63.291470
37.700000, 2, -67.687164
37.700000, 3, -19.674963
37.800000, 0, -69.484924
37.800000, 1, -63.107113
37.800000, 2, -67.620026
37.800000, 3, -11.804783
37.900000, 0, -69.423195
37.900000, 1, -62.914673
37.900000, 2, -67.552589
37.900000, 3, -0.553917
38.000000, 0, -69.361313
38.000000, 1, -62.714153
38.000000, 2, -67.484840
38.000000, 3, 16.685148
38.100000, 0, -69.299278
38.100000, 1, -62.505516
38.100000, 2, -67.416771
38.100000, 3, 45.914253
38.200000, 0, -69.237083
38.200000, 1, -62.288681
38.200000, 2, -67.348381
38.200000, 3, -55.302315
38.300000, 0, -69.174728
38.300000, 1, -62.063530
38.300000, 2, -67.279655
38.300000, 3, -55.618404
38.400000, 0, -69.112213
38.400000, 1, -61.829899
38.400000, 2, -67.210602
38.400000, 3, -55.948265
38.500000, 0, -69.049530
38.500000, 1, -61.587570
38.500000, 2, -67.141197
38.500000, 3, -56.291779
38.600000, 0, -68.986671
38.600000, 1, -61.336277
38.600000, 2, -67.071442
38.600000, 3, -56.648712
38.700000, 0, -68.923637
38.700000, 1, -61.075695
38.700000, 2, -67.001320
38.700000, 3, -57.018703
38.800000, 0, -68.860428
38.800000, 1, -60.805447
38.800000, 2, -66.930824
38.800000, 3, -57.401260
38.900000, 0, -68.797035
38.900000, 1, -60.525082
38.900000, 2, -66.859955
38.900000, 3, -57.795753
39.000000, 0, -68.733452
39.000000, 1, -60.234077
39.000000, 2, -66.788696
39.000000, 3, -58.201416
39.100000, 0, -68.669678
39.100000, 1, -59.931835
39.100000, 2, -66.717033
39.100000, 3, -58.617336
39.200000, 0, -68.605705
39.200000, 1, -59.617672
39.200000, 2, -66.644966
39.200000, 3, -59.042461
39.300000, 0, -68.541542
39.300000, 1, -59.290787
39.300000, 2, -66.572479
39.300000, 3, -59.475613
39.400000, 0, -68.477173
39.400000, 1, -58.950279
39.400000, 2, -66.499557
39.400000, 3, -59.915497
39.500000, 0, -68.412590
39.500000, 1, -58.595119
39.500000, 2, -66.426201
39.500000, 3, -60.360706
39.600000, 0, -68.347794
39.600000, 1, -58.224121
39.600000, 2, -66.352394
39.600000, 3, -60.809746
39.700000, 0, -68.282776
39.700000, 1, -57.835938
39.700000, 2, -66.278122
39.700000, 3, -61.261047
39.800000, 0, -68.217529
39.800000, 1, -57.429012
39.800000, 2, -66.203369
39.800000, 3, -61.712990
39.900000, 0, -68.152061
39.900000, 1, -57.001575
39.900000, 2, -66.128120
39.900000, 3, -62.163929
40.000000, 0, -68.086357
40.000000, 1, -56.551579
40.000000, 2, -66.052376
40.000000, 3, -62.612206
40.100000, 0, -68.020409
40.100000, 1, -56.076656
40.100000, 2, -65.976105
40.100000, 3, -63.056187
40.200000, 0, -67.954208
40.200000, 1, -55.574066
40.200000, 2, -65.899307
40.200000, 3, -63.494278
40.300000, 0, -67.887756
40.300000, 1, -55.040619
40.300000, 2, -65.821953
40.300000, 3, -63.924950
40.400000, 0, -67.821053
40.400000, 1, -54.472580
40.400000, 2, -65.744041
40.400000, 3, -64.346764
40.500000, 0, -67.754082
40.500000, 1, -53.865551
40.500000, 2, -65.665543
40.500000, 3, -64.758369
40.600000, 0, -67.686829
40.600000, 1, -53.214333
40.600000, 2, -65.586441
40.600000, 3, -65.158546
40.700000, 0, -67.619301
40.700000, 1, -52.512726
40.700000, 2, -65.506721
40.700000, 3, -65.546204
40.800000, 0, -67.551491
40.800000, 1, -51.753288
40.800000, 2, -65.426369
40.800000, 3, -65.920380
40.900000, 0, -67.483383
40.900000, 1, -50.927013
40.900000, 2, -65.345360
40.900000, 3, -66.280281
41.000000, 0, -67.414978
41.000000, 1, -50.022907
41.000000, 2, -65.263680
41.000000, 3, -66.625237
41.100000, 0, -67.346260
41.100000, 1, -49.027409
41.100000, 2, -65.181305
41.100000, 3, -66.954727
41.200000, 0, -67.277222
41.200000, 1, -47.923599
41.200000, 2, -65.098206
41.200000, 3, -67.268387
41.300000, 0, -67.207863
41.300000, 1, -46.690132
41.300000, 2, -65.014366
41.300000, 3, -67.565971
41.400000, 0, -67.138168
41.400000, 1, -45.299656
41.400000, 2, -64.929764
41.400000, 3, -67.847374
41.500000, 0, -67.068130
41.500000, 1, -43.716621
41.500000, 2, -64.844368
41.500000, 3, -68.112602
41.600000, 0, -66.997734
41.600000, 1, -41.893955
41.600000, 2, -64.758156
41.600000, 3, -68.361771
41.700000, 0, -66.926979
41.700000, 1, -39.768055
41.700000, 2, -64.671097
41.700000, 3, -68.595093
41.800000, 0, -66.855858
41.800000, 1, -37.250942
41.800000, 2, -64.583176
41.800000, 3, -68.812859
41.900000, 0, -66.784355
41.900000, 1, -34.217522
41.900000, 2, -64.494354
41.900000, 3, -69.015442
42.000000, 0, -66.712463
42.000000, 1, -30.484035
42.000000, 2, -64.404594
42.000000, 3, -69.203270
42.100000, 0, -66.640167
42.100000, 1, -25.769772
42.100000, 2, -64.313866
42.100000, 3, -69.376816
42.200000, 0, -66.567467
42.200000, 1, -19.624922
42.200000, 2, -64.222137
42.200000, 3, -69.536606
42.300000, 0, -66.494339
42.300000, 1, -11.284252
42.300000, 2, -64.129372
42.300000, 3, -69.683174
42.400000, 0, -66.420776
42.400000, 1, 0.658203
42.400000, 2, -64.035530
42.400000, 3, -69.817093
42.500000, 0, -66.346764
42.500000, 1, 19.064678
42.500000, 2, -63.940578
42.500000, 3, -69.938934
42.600000, 0, -66.272293
42.600000, 1, 50.661453
42.600000, 2, -63.844471
42.600000, 3, -70.049286
42.700000, 0, -66.197342
42.700000, 1, -64.968521
42.700000, 2, -63.747166
42.700000, 3, -70.148735
42.800000, 0, -66.121910
42.800000, 1, -64.924438
42.800000, 2, -63.648621
42.800000, 3, -70.237846
42.900000, 0, -66.045975
42.900000, 1, -64.868271
42.900000, 2, -63.548782
42.900000, 3, -70.317207
43.000000, 0, -65.969521
43.000000, 1, -64.800507
43.000000, 2, -63.447601
43.000000, 3, -70.387360
43.100000, 0, -65.892540
43.100000, 1, -64.721596
43.100000, 2, -63.345024
43.100000, 3, -70.448845
43.200000, 0, -65.815010
43.200000, 1, -64.631981
43.200000, 2, -63.240997
43.200000, 3, -70.502182
43.300000, 0, -65.736916
43.300000, 1, -64.532066
43.300000, 2, -63.135460
43.300000, 3, -70.547874
43.400000, 0, -65.658249
43.400000, 1, -64.422226
43.400000, 2, -63.028343
43.400000, 3, -70.586395
43.500000, 0, -65.578979
43.500000, 1, -64.302795
43.500000, 2, -62.919590
43.500000, 3, -70.618202
43.600000, 0, -65.499092
43.600000, 1, -64.174088
43.600000, 2, -62.809124
43.600000, 3, -70.643730
43.700000, 0, -65.418571
43.700000, 1, -64.036369
43.700000, 2, -62.696873
43.700000, 3, -70.663391
43.800000, 0, -65.337395
43.800000, 1, -63.889889
43.800000, 2, -62.582760
43.800000, 3, -70.677567
43.900000, 0, -65.255547
43.900000, 1, -63.734844
43.900000, 2, -62.466702
43.900000, 3, -70.686630
44.000000, 0, -65.173004
44.000000, 1, -63.571411
44.000000, 2, -62.348606
44.000000, 3, -70.690918
44.100000, 0, -65.089745
44.100000, 1, -63.399723
44.100000, 2, -62.228382
44.100000, 3, -70.690758
44.200000, 0, -65.005737
44.200000, 1, -63.219879
44.200000, 2, -62.105927
44.200000, 3, -70.686455
44.300000, 0, -64.920967
44.300000, 1, -63.031944
44.300000, 2, -61.981136
44.300000, 3, -70.678291
44.400000, 0, -64.835411
44.400000, 1, -62.835941
44.400000, 2, -61.853897
44.400000, 3, -70.666534
44.500000, 0, -64.749031
44.500000, 1, -62.631855
44.500000, 2, -61.724083
44.500000, 3, -70.651421
44.600000, 0, -64.661804
44.600000, 1, -62.419632
44.600000, 2, -61.591572
44.600000, 3, -70.633194
44.700000, 0, -64.573708
44.700000, 1, -62.199177
44.700000, 2, -61.456219
44.700000, 3, -70.612076
44.800000, 0, -64.484703
44.800000, 1, -61.970348
44.800000, 2, -61.317883
44.800000, 3, -70.588249
44.900000, 0, -64.394768
44.900000, 1, -61.732964
44.900000, 2, -61.176395
44.900000, 3, -70.561905
45.000000, 0, -64.303864
45.000000, 1, -61.486782
45.000000, 2, -61.031593
45.000000, 3, -70.533218
45.100000, 0, -64.211952
45.100000, 1, -61.231514
45.100000, 2, -60.883289
45.100000, 3, -70.502350
45.200000, 0, -64.119003
45.200000, 1, -60.966816
45.200000, 2, -60.731293
45.200000, 3, -70.469452
45.300000, 0, -64.024979
45.300000, 1, -60.692280
45.300000, 2, -60.575382
45.300000, 3, -70.434662
45.400000, 0, -63.929836
45.400000, 1, -60.407425
45.400000, 2, -60.415333
